"uuid";"sendervat";"sendername";"recipientvat";"recipientname";"documentid";"issuedate";"receiveddate"
"69feabaf-0f1b-4c9a-85c5-7990731b6f30";"IT00155400351";"CDD S.P.A.";"IT07390770720";"MAIORA S.R.L.";"00404/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:29"
"6a3c4c77-a058-4202-b77a-0f3a89d995a4";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00258/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:03"
"6a5d2a2a-0ada-4816-b8e4-f3eb827fc08c";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00738/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:44"
"6a6334cb-ec16-4ee9-929c-87eea0f44603";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00465/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:40"
"6ad6ee77-2169-4e49-97cb-afce938d19c9";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00445/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"6ae782af-3719-4885-b9ef-7605ab231cc5";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00444/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"6b1f0fcb-33eb-47be-b951-0154ef22c9af";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00125/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"6bc10f48-395e-4483-a27b-6e5bb9061eae";"IT00155400351";"CDD S.P.A.";"IT01602650986";"L'ALCO GRANDI MAGAZZINI S.P.A.";"07465/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"6c0df950-eb25-4804-8d6f-158764f8f4d9";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00559/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:22"
"6c4bb633-3a7a-40df-a216-49ac677aaadb";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00228/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:30"
"6cba514a-90e8-4672-b416-8664c6ef2fb8";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00006/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"6cde0556-abe3-4b63-9921-87f3256f2482";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00601/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:22"
"6d4f69c4-4204-4196-b784-885fedfcdf13";"IT00155400351";"CDD S.P.A.";"IT03000640163";"CONAD SI.RO S.R.L.";"00268/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:16"
"6e12910a-3673-46e8-985e-e5d1db1e1116";"IT00155400351";"CDD S.P.A.";"IT09724910964";"LEADER PRICE ITALIA SPA CENTRO DIREZ.MILANO 2-PALAZ.CANOVA";"00378/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:23"
"6e35306a-8e38-4405-9026-bf5e0b19fbbc";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00707/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:44"
"6e99e548-fb8d-4a15-9457-645ef1b015a9";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00048/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"6ef3cd33-364d-4ac7-ba82-cf0184fd5317";"IT00155400351";"CDD S.P.A.";"IT01033050335";"BERGAMO SUPERMERCATI SRL";"00776/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:11"
"6f56f668-5fdb-4041-95cc-cb96ea3f1b84";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00149/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"6f7dd0f6-8da5-41fd-88e2-32a719936662";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07478/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"6fdac515-2004-42ee-9232-b5585bccaf84";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00301/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:44"
"6fdf14c1-d55a-426c-9347-5d17328177ab";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00739/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:35"
"7008db0d-6883-464d-b546-536390b86799";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07458/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"70881a6a-7e50-4dc9-b9bc-125c5e9af948";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00700/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:53"
"70929a71-edef-44ad-8ea8-1b5280109fbb";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"07513/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"7125b5af-33fc-49fd-8f2f-a6c26fc01db5";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00462/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:50"
"713de0ce-e850-4199-ad2b-e024ab8e3b75";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00722/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:44"
"71e5fda4-2429-463b-890f-35c5fd315155";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00068/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:11"
"7229f2c0-420b-4207-ac62-0946fa71d264";"IT00155400351";"CDD S.P.A.";"IT03195090240";"PRIX QUALITY S.P.A.";"07518/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:01"
"72ac8c14-6a0a-430e-9ede-7531ab6bf435";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00512/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:31"
"7335275a-29ee-41f2-95c0-96ce537be6d9";"IT00155400351";"CDD S.P.A.";"IT01286680234";"SUPERMERCATI TOSANO CEREA S.R.L.";"00113/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"73a7dfc0-3a62-4a1b-8026-2a645e839fcf";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00090/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"73a8b402-25db-42b2-8248-cd7eed80ba98";"IT00155400351";"CDD S.P.A.";"IT02544110592";"BEREN S.R.L.";"00617/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:21"
"73b40f15-9836-41b2-95f8-4abff0cae372";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00102/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"745e1e6a-6272-4803-b55e-573fc8bd8ad9";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00416/V1";"2019-01-31 00:00:00";"2019-02-01 17:52:43"
"74acb7cc-baaa-4fe1-a490-140c2ccb31f3";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00515/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:39"
"74da579a-01f4-46ad-a026-ed7d925290dc";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00429/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"754e9950-df73-4a29-8569-e7db99ce1053";"IT00155400351";"CDD S.P.A.";"IT02241550546";"COOP CENTRO ITALIA SOC.COOP.";"00687/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:49"
"75caaa37-2a1b-484e-9353-386ea4a9e46a";"IT00155400351";"CDD S.P.A.";"IT03228400655";"MANCUSO TRASPORTI S.R.L.";"07531/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"7643d438-9baf-4f3b-958a-cf51231e66a1";"IT00155400351";"CDD S.P.A.";"IT04343560480";"DOLCEZZE SAVINI S.R.L.";"00223/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:18"
"76dfe118-32f4-4439-afe5-4c45497f791c";"IT00155400351";"CDD S.P.A.";"IT02643630847";"GRD SOCIETA' CONSORTILE A R.L.";"00763/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:11"
"7762d3ca-b228-4643-ac15-540e0a91c642";"IT00155400351";"CDD S.P.A.";"IT05754810728";"APULIA DISTRIBUZIONE S.R.L.";"00333/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:39"
"779d71d2-1051-463f-9f1a-d5d3533a52a3";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00072/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"77e09803-8484-4651-bcde-9253ce07c4ff";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00473/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:24"
"7841ed62-da92-4b39-9d29-3514b3b72dcf";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00275/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:11"
"78dfcb0d-6c82-4414-a465-e012f457d4a8";"IT00155400351";"CDD S.P.A.";"IT05849840151";"RIALTO SPA";"00216/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:30"
"797c6b4a-9615-408a-9859-441f116a91dc";"IT00155400351";"CDD S.P.A.";"IT02686290400";"MARR S.P.A.";"00728/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:47"
"7980529d-5fa2-4f10-931c-a0ab3eeaa84b";"IT00155400351";"CDD S.P.A.";"IT01097500225";"GHEZZI LUIGI S.R.L.";"07508/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"79857498-2c46-4f0e-bb98-a37e5d37d093";"IT00155400351";"CDD S.P.A.";"IT03449910177";"DOLCIARIA CIDNEO S.P.A.";"07457/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"798e68ef-6d6c-4b45-9e40-f879e4659bb7";"IT00155400351";"CDD S.P.A.";"IT07515280159";"UNES MAXI S.P.A.";"00365/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:12"
"79a4026e-2587-482d-a8f8-4710c06e0e2d";"IT00155400351";"CDD S.P.A.";"IT01960400354";"NUOVO SUPERMERCATO POVIGLIO SNC DI LEONI LORENZO";"00011/V4";"2019-01-10 00:00:00";"2019-01-14 18:10:03"
"79f69214-b103-4521-8608-dbc4f3c33f4e";"IT00155400351";"CDD S.P.A.";"IT01104840044";"BRUSCHETTA DARIO & C. S.A.S.";"00655/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:43"
"7a71faf6-c757-45c9-95e4-ff51ab682351";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00673/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:57"
"7aacc28f-6b28-48c6-a004-13f1a25f85f3";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"07461/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:04"
"7ae66510-b22e-4ac6-b2e7-2857bc2d964b";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00079/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"7b2a09e4-82dd-4d8c-8af4-0554fa8656d6";"IT00155400351";"CDD S.P.A.";"IT00519660476";"CONAD DEL TIRRENO SOC.COOP.";"00243/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:27"
"7bcfde2b-c810-4185-8024-e807b7c9b927";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"07502/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"7c64bff3-a03e-455a-8d54-fbe93066362e";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00562/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:52"
"7cd709b5-97c0-4176-9a85-264146787023";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00561/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:01"
"7d5c8926-5dfe-490f-a9a0-6c33ca829031";"IT00155400351";"CDD S.P.A.";"IT11961891006";"RISPARMIO CASA VEIENTANA S.R.L.";"00526/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:32"
"7d712845-23b7-4bf6-a5f6-efe77cb9a760";"IT00155400351";"CDD S.P.A.";"IT00407780485";"UNICOOP FIRENZE S.C.R.L.";"07463/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"7d74e753-6295-4519-b546-bbd1358e78e2";"IT00155400351";"CDD S.P.A.";"IT02056970359";"MANZINI & CO. DAL 1938 SRL";"00782/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:24"
"7dc55301-387a-4b31-bb74-d9302a6040c9";"IT00155400351";"CDD S.P.A.";"IT00103530499";"UNICOOP TIRRENO SC";"00098/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"7dd8d941-d5f1-4c52-968f-4f6d4cb88665";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00753/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:10"
"7dff7aa3-72dc-481c-9c5a-c5a50bca8ea7";"IT00155400351";"CDD S.P.A.";"IT03486990546";"MUNUS INTERNATIONAL ITALIA SRL";"00787/V1";"2019-02-12 00:00:00";"2019-02-15 11:46:11"
"7f0592f1-7733-441d-93a9-72f098a9eea7";"IT00155400351";"CDD S.P.A.";"IT00205000136";"COOPERATIVA DI CONSUMO""LA POPOLARE""  SCARL";"00745/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:44"
"7f1779d8-62ad-4fc1-9df4-728aaec69e33";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00760/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:41"
"7f20c947-a9dd-4ea7-86e7-1208a222b496";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00010/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"7f60ef1b-9063-45b4-a1b9-ef65f2c579bf";"IT00155400351";"CDD S.P.A.";"IT02568910547";"GENIKEM SRL";"00162/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"7f754883-1982-487f-82ea-6c91dc730937";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00103/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"7f8ceec7-4a6a-4f8e-97e6-f8cc2f33c60b";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00280/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:37"
"7fa2c4ca-c096-4f60-9b78-f9ab0cbe8042";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00081/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"801618b5-de4b-44ca-8fbf-f4bf4c84fe7a";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00214/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:23"
"803c2a7e-7f32-4de9-b97c-6d7f584ff14f";"IT00155400351";"CDD S.P.A.";"IT00251510558";"SEMITALIA SNC DI PAOLONI MARCO E C.";"00161/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"80aed768-c7a6-4b9c-b821-76e6f8d03b0a";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00724/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:55"
"80bcfdee-16ca-4cb3-9d9b-86503ff1e658";"IT00155400351";"CDD S.P.A.";"IT03639341209";"PINETA S.R.L.";"00770/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:20"
"80cfcaf6-ec41-48ee-abed-dcf23af68dcd";"IT00155400351";"CDD S.P.A.";"IT02118460126";"ALAN PET S.R.L.";"07537/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:02"
"81363624-6c2f-4bd6-8c0e-1f64cbac9c38";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00012/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"814d9373-50d2-4ec9-aab2-41a35a899c6c";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00053/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:01"
"81ae3d16-b6bc-45be-817c-a63fd1c36c4f";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00316/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:43"
"81c61de5-6656-4596-a251-5d39d5519602";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00043/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:04"
"82221ca5-5cab-4987-ac8f-aa95a9523cc3";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00591/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:21"
"8258a2ec-f428-466c-99f0-92b505a84d74";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00522/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:39"
"8283901c-d96e-41f4-8f5d-6abd8c4cb5a8";"IT00155400351";"CDD S.P.A.";"IT00118510833";"FIORINO S.R.L.";"00406/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:17"
"8288436e-d44c-47e4-857b-03b7f9afbe75";"IT00155400351";"CDD S.P.A.";"IT11409861009";"LA TOR SAN LORENZO S.R.L.";"00506/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:29"
"82931b14-c855-41e3-b304-5152324da4c1";"IT00155400351";"CDD S.P.A.";"IT10400590013";"BAZAR ALLEGRA FATTORIA DI GIAI ENRICA";"00379/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:15"
"829e00e1-9051-4dd1-8cde-646bcef035f1";"IT00155400351";"CDD S.P.A.";"IT05197300964";"ASSOCIAZIONE BANCO ALIMENTARE DELLA  LOMBARDIA ""DANILO FOSSATI"" ONLUS";"07500/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"82e7937e-1463-4576-ad5f-cb5730f78d38";"IT00155400351";"CDD S.P.A.";"IT04628730964";"MYCHEF RISTORAZIONE COMMERCIALE SPA C.UFF.S.SIRO ED.E ALA 2";"00792/V1";"2019-02-15 00:00:00";"2019-02-19 10:50:02"
"82f5294b-2224-4851-a89a-37b1fb677b28";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00189/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:38"
"830331f8-c051-4d13-9ded-440e80b4a8a7";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00392/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:18"
"8332f91d-aee3-4395-b62f-8767be01a4ea";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00114/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"83459876-5c1d-4015-b9ad-7e9aac927876";"IT00155400351";"CDD S.P.A.";"ITFRRCLD67A19H223J";"FERRARI CLAUDIO (DIPENDENTE)";"00030/V4";"2019-02-06 00:00:00";"2019-02-15 11:46:15"
"840181e0-decd-4703-98c4-d8ad4a1f35a7";"IT00155400351";"CDD S.P.A.";"IT06125250826";"GI.DAP S.R.L.";"00619/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:32"
"842dc972-bf1a-42f1-b724-fe7e85f3692f";"IT00155400351";"CDD S.P.A.";"IT01885280352";"F. & B. SERVICE S.R.L.";"00061/V1";"2019-01-10 00:00:00";"2019-01-14 18:10:02"
"8521cdb1-5ca9-4e75-80b4-6d0f290f2d0a";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07547/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"859903c7-d593-4dff-a595-958adb3b25ce";"IT00155400351";"CDD S.P.A.";"IT00882800212";"ASPIAG SERVICE S.R.L.";"07462/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:04"
"85a0e550-ebf1-4ee7-b432-f27760c30c7a";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00439/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:19"
"85ca44cc-23c2-48e8-b7d3-7fa145da062c";"IT00155400351";"CDD S.P.A.";"IT01291500922";"AVIGLIANO S.A.S DI CARMEN AVIGLIANO";"00337/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:22"
"85cf9c9a-f598-47ce-837f-780eff3c56a4";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00433/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:32"
"85e8e17f-484b-493e-a490-dff4571922e6";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00154/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:03"
"85fc89a7-86f5-449b-9d12-b44d06bc7570";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00121/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"8642cec9-9786-40da-9ee7-e82a89d76869";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00483/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:38"
"86ad6136-9701-4fd5-867b-248319e7bf8b";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00194/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:45"
"86fdae3b-771d-41b6-962c-49e533da5b3e";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00715/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:38"
"873775ca-231c-46ed-b029-cbd9effa5b19";"IT00155400351";"CDD S.P.A.";"IT03670680168";"N.F.FOOD S.P.A.";"07553/V1";"2018-12-31 00:00:00";"2019-01-14 18:10:04"
"874eab9e-8c13-4b60-b10e-40b2f69accf7";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00664/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:02"
"87881040-1bd2-41ca-a253-a668ee71b305";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00683/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:55"
"8817e4ad-1867-4a71-b174-75c3f3eff786";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00330/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:18"
"8826b83f-14ca-40ae-b803-05b9ad37c973";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07488/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"88325bd2-40c3-4b13-bb62-665a7d5e87ee";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00446/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:13"
"88f3728a-cbcf-4c50-a705-5874db18666d";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00475/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:59"
"890d5b29-4650-47dc-b45f-4fed021c4173";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00145/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"8943338f-9aad-425a-bfb6-ee35a8b06cb4";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00699/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:59"
"8952c4d8-160d-491e-a70d-39d5d4111058";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00423/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:27"
"8a099ee4-3e82-4aca-a933-d40526e32110";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00340/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:16"
"8a7dbb39-7328-474d-bf1d-c53090c754ee";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00434/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:31"
"8a8cea9c-5873-4ccc-888d-d0c2aa2848d8";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00108/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"8b0f54bb-7675-4978-bbb2-83b7c9960604";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00693/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:50"
"8b3f9448-1e7f-44b2-9d32-4d8d9ada50c8";"IT00155400351";"CDD S.P.A.";"IT01206220053";"CENTRO 3A S.P.A.";"07514/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:02"
"8bc74ece-62d0-4f85-8851-fab8fabec206";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00177/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:33"
"8c349538-9cad-44b2-be43-0a13fc078109";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00035/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"8c38f53c-ac70-44db-805d-bbb2f241f6ba";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A.-ROMENTINO";"00410/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:19"
"8c3de413-cfb8-4272-92c5-947c45c72165";"IT00155400351";"CDD S.P.A.";"IT14349771007";"RICA SABINIA S.R.L.";"00536/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:26"
"8cbfe3ae-0535-4604-8559-ddce1ad92181";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07447/V1";"2018-12-28 00:00:00";"2019-01-02 13:02:04"
"8cff41ea-64d4-4326-bc68-918e11625356";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00186/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:41"
"8d3fcdeb-1d7c-499d-980f-afdf0804b97e";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00191/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:23"
"8d77518e-5088-4119-80d2-49bec8591dc8";"IT00155400351";"CDD S.P.A.";"IT01300830922";"I.S.A. SPA IND.SERV.AGROALIMENTARI";"00038/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:04"
